id,Lat,Lon,cluster
1000,6.64295,44.421258,0
1001,6.643075,44.421254,0
1002,6.643201,44.42125,0
1003,6.643326,44.421246,0
1004,6.643451,44.421242,0
1005,6.643577,44.421238,0
1006,6.643702,44.421234,0
1007,6.643827,44.42123,0
1008,6.643953,44.421226,0
1009,6.644078,44.421222,0
1010,6.644204,44.421217,0
1011,6.644329,44.421213,0
1012,6.644454,44.421209,0
1013,6.64458,44.421205,0
1014,6.644705,44.421201,0
1015,6.64483,44.421197,0
1016,6.644956,44.421193,0
1017,6.645081,44.421189,0
1018,6.645206,44.421185,0
1019,6.645332,44.421181,0
1020,6.645457,44.421177,0
1021,6.645583,44.421173,0
1022,6.645708,44.421169,0
1023,6.645833,44.421165,0
1024,6.645959,44.421161,0
1025,6.646084,44.421157,0
1026,6.646209,44.421153,0
1027,6.646335,44.421149,0
1028,6.64646,44.421145,0
1029,6.646585,44.421141,0
1030,6.646711,44.421137,0
1031,6.646836,44.421133,0
1032,6.646962,44.421129,0
1033,6.647087,44.421125,0
1034,6.647212,44.421121,0
1035,6.647338,44.421117,0
1036,6.647463,44.421113,0
1037,6.647588,44.421109,0
1038,6.647714,44.421105,0
1039,6.647839,44.421101,0
1040,6.647964,44.421097,0
1041,6.64809,44.421093,0
1042,6.648215,44.421089,0
1043,6.648341,44.421085,0
1044,6.648466,44.421081,0
1045,6.648591,44.421077,0
1046,6.648717,44.421073,0
1047,6.648842,44.421069,0
1048,6.648967,44.421065,0
1049,6.649093,44.421061,0
1050,6.649218,44.421057,0
1051,6.649344,44.421053,0
1052,6.649469,44.421049,0
1053,6.649594,44.421045,0
1054,6.64972,44.421041,0
1055,6.649845,44.421037,0
1056,6.64997,44.421033,0
1057,6.650096,44.421029,0
1058,6.650221,44.421025,0
1059,6.650346,44.421021,0
1060,6.650472,44.421017,0
1061,6.650597,44.421013,0
1062,6.650723,44.421009,0
1063,6.650848,44.421005,0
1064,6.650973,44.421001,0
1065,6.651099,44.420997,0
1066,6.651224,44.420993,0
1067,6.651349,44.420989,0
1068,6.651475,44.420985,0
1069,6.6516,44.420981,0
1070,6.651725,44.420977,0
1071,6.651851,44.420973,0
1072,6.651976,44.420969,0
1073,6.652102,44.420965,0
1074,6.652227,44.420961,0
1075,6.652352,44.420957,0
1076,6.652478,44.420953,0
1077,6.652603,44.420949,0
1078,6.652728,44.420945,0
1079,6.652854,44.420941,0
1080,6.652979,44.420937,0
1081,6.653104,44.420933,0
1082,6.65323,44.420929,0
1083,6.653355,44.420925,0
1084,6.653481,44.420921,0
1085,6.653606,44.420917,0
1086,6.653731,44.420913,0
1087,6.653857,44.420909,0
1088,6.653982,44.420905,0
1089,6.654107,44.420901,0
1090,6.654233,44.420897,0
1091,6.654358,44.420893,0
1092,6.654483,44.420889,0
1093,6.654609,44.420885,0
1094,6.654734,44.420881,0
1095,6.65486,44.420877,0
1096,6.654985,44.420873,0
1097,6.65511,44.420869,0
1098,6.655236,44.420865,0
1099,6.655361,44.42086,0
1100,6.655486,44.420856,0
1101,6.655612,44.420852,0
1102,6.655737,44.420848,0
1103,6.655862,44.420844,0
1104,6.655988,44.42084,0
1105,6.656113,44.420836,0
1106,6.656239,44.420832,0
1107,6.656364,44.420828,0
1108,6.656489,44.420824,0
1109,6.656615,44.42082,0
1110,6.65674,44.420816,0
1111,6.656865,44.420812,0
1112,6.656991,44.420808,0
1113,6.657116,44.420804,0
1114,6.657241,44.4208,0
1115,6.657367,44.420796,0
1116,6.657492,44.420792,0
1117,6.657618,44.420788,0
1118,6.657743,44.420784,0
1119,6.657868,44.42078,0
1120,6.657994,44.420776,0
1121,6.658119,44.420772,0
1122,6.658244,44.420768,0
1123,6.65837,44.420764,0
1124,6.658495,44.42076,0
1125,6.65862,44.420756,-1
1126,6.658746,44.420752,-1
1127,6.658871,44.420748,0
1128,6.658997,44.420744,0
1129,6.659122,44.42074,0
1130,6.659247,44.420736,0
1131,6.659373,44.420732,0
1132,6.659498,44.420728,0
1133,6.659623,44.420724,0
1134,6.659749,44.42072,0
1135,6.659874,44.420716,0
1136,6.659999,44.420712,0
1137,6.660125,44.420708,0
1138,6.66025,44.420704,0
1139,6.660376,44.4207,0
1140,6.660501,44.420696,0
1141,6.660626,44.420692,0
1142,6.660752,44.420688,0
1143,6.660877,44.420684,0
1144,6.661002,44.42068,0
1145,6.661128,44.420676,0
1146,6.661253,44.420672,0
1147,6.661378,44.420667,0
1148,6.661504,44.420663,0
1149,6.661629,44.420659,0
1150,6.661755,44.420655,0
1151,6.66188,44.420651,0
1152,6.662005,44.420647,0
1153,6.662131,44.420643,0
1154,6.662256,44.420639,0
1155,6.662381,44.420635,0
1156,6.662507,44.420631,0
1157,6.662632,44.420627,0
1158,6.662757,44.420623,0
1159,6.662883,44.420619,-1
1160,6.663008,44.420615,-1
1161,6.663134,44.420611,0
1162,6.663259,44.420607,0
1163,6.663384,44.420603,0
1164,6.66351,44.420599,0
1165,6.663635,44.420595,0
1166,6.66376,44.420591,0
1167,6.663886,44.420587,0
1168,6.664011,44.420583,0
1169,6.664136,44.420579,0
1170,6.664262,44.420575,0
1171,6.664387,44.420571,0
1173,6.6279,44.421647,0
1174,6.628025,44.421643,0
1175,6.628151,44.421639,0
1176,6.628276,44.421635,0
1177,6.628402,44.421631,0
1178,6.628527,44.421627,0
1179,6.628652,44.421623,0
1180,6.628778,44.421619,0
1181,6.628903,44.421615,0
1182,6.629028,44.421611,0
1183,6.629154,44.421607,0
1184,6.629279,44.421603,0
1185,6.629405,44.421599,0
1186,6.62953,44.421595,0
1187,6.629655,44.421591,0
1188,6.629781,44.421587,0
1189,6.629906,44.421583,0
1190,6.630031,44.421579,0
1191,6.630157,44.421575,0
1192,6.630282,44.421571,0
1193,6.630408,44.421567,0
1194,6.630533,44.421563,0
1195,6.630658,44.421559,0
1196,6.630784,44.421555,0
1197,6.630909,44.421551,0
1198,6.631034,44.421547,0
1199,6.63116,44.421543,-1
1200,6.631285,44.421539,-1
1201,6.63141,44.421535,-1
1202,6.631536,44.421531,0
1203,6.631661,44.421527,0
1204,6.631787,44.421523,0
1205,6.631912,44.421519,0
1206,6.632037,44.421516,0
1207,6.632163,44.421512,0
1208,6.632288,44.421508,0
1209,6.632413,44.421504,0
1210,6.632539,44.4215,0
1211,6.632664,44.421496,0
1212,6.63279,44.421492,0
1213,6.632915,44.421488,0
1214,6.63304,44.421484,0
1215,6.633166,44.42148,0
1216,6.633291,44.421476,0
1217,6.633416,44.421472,0
1218,6.633542,44.421468,0
1219,6.633667,44.421464,0
1220,6.633792,44.42146,0
1221,6.633918,44.421456,0
1222,6.634043,44.421452,0
1223,6.634169,44.421448,0
1224,6.634294,44.421444,0
1225,6.634419,44.42144,0
1226,6.634545,44.421436,0
1227,6.63467,44.421432,0
1228,6.634795,44.421428,0
1229,6.634921,44.421424,0
1230,6.635046,44.42142,0
1231,6.635172,44.421416,-1
1232,6.635297,44.421412,-1
1233,6.635422,44.421408,-1
1234,6.635548,44.421404,-1
1235,6.635673,44.4214,0
1236,6.635798,44.421396,0
1237,6.635924,44.421392,0
1238,6.636049,44.421388,0
1239,6.636174,44.421384,0
1240,6.6363,44.42138,0
1241,6.636425,44.421376,0
1242,6.636551,44.421372,0
1243,6.636676,44.421368,0
1244,6.636801,44.421364,0
1245,6.636927,44.42136,0
1246,6.637052,44.421356,0
1247,6.637177,44.421352,0
1248,6.637303,44.421348,0
1249,6.637428,44.421344,0
1250,6.637553,44.42134,0
1251,6.637679,44.421336,0
1252,6.637804,44.421332,0
1253,6.63793,44.421328,0
1254,6.638055,44.421324,0
1255,6.63818,44.42132,0
1256,6.638306,44.421316,0
1257,6.638431,44.421312,0
1258,6.638556,44.421308,0
1259,6.638682,44.421304,0
1260,6.638807,44.4213,0
1261,6.638933,44.421296,0
1262,6.639058,44.421292,0
1263,6.639183,44.421288,0
1264,6.639309,44.421284,0
1265,6.639434,44.42128,0
1266,6.639559,44.421276,0
1267,6.639685,44.421272,0
1268,6.63981,44.421268,0
1269,6.639935,44.421264,0
1270,6.640061,44.42126,0
1271,6.640186,44.421256,0
1272,6.640312,44.421252,0
1273,6.640437,44.421248,0
1274,6.640562,44.421244,0
1275,6.640688,44.42124,0
1276,6.640813,44.421236,0
1277,6.640938,44.421232,0
1278,6.641064,44.421228,0
1279,6.641189,44.421224,0
1280,6.641315,44.42122,0
1281,6.64144,44.421216,0
1282,6.641565,44.421212,0
1283,6.641691,44.421208,0
1284,6.641816,44.421204,0
1285,6.641941,44.4212,0
1286,6.642067,44.421196,0
1287,6.642192,44.421192,0
1288,6.642317,44.421188,0
1289,6.642443,44.421184,0
1290,6.642568,44.42118,0
1291,6.642694,44.421176,0
1292,6.642819,44.421172,0
1293,6.642944,44.421168,0
1294,6.64307,44.421164,0
1295,6.643195,44.42116,0
1296,6.64332,44.421156,0
1297,6.643446,44.421152,0
1298,6.643571,44.421148,0
1299,6.643696,44.421144,0
1300,6.643822,44.42114,0
1301,6.643947,44.421136,0
1302,6.644073,44.421132,0
1303,6.644198,44.421128,0
1304,6.644323,44.421124,0
1305,6.644449,44.42112,0
1306,6.644574,44.421116,0
1307,6.644699,44.421112,0
1308,6.644825,44.421108,0
1309,6.64495,44.421104,0
1310,6.645075,44.4211,0
1311,6.645201,44.421096,0
1312,6.645326,44.421092,0
1313,6.645452,44.421088,0
1314,6.645577,44.421084,0
1315,6.645702,44.42108,0
1316,6.645828,44.421076,0
1317,6.645953,44.421072,0
1318,6.646078,44.421068,0
1319,6.646204,44.421064,0
1320,6.646329,44.42106,0
1321,6.646455,44.421056,0
1322,6.64658,44.421052,0
1323,6.646705,44.421048,0
1324,6.646831,44.421044,0
1325,6.646956,44.42104,0
1326,6.647081,44.421035,0
1327,6.647207,44.421031,0
1328,6.647332,44.421027,0
1329,6.647457,44.421023,0
1330,6.647583,44.421019,0
1331,6.647708,44.421015,0
1332,6.647834,44.421011,0
1333,6.647959,44.421007,0
1334,6.648084,44.421003,0
1335,6.64821,44.420999,0
1336,6.648335,44.420995,0
1337,6.64846,44.420991,0
1338,6.648586,44.420987,0
1339,6.648711,44.420983,0
1340,6.648836,44.420979,0
1341,6.648962,44.420975,0
1342,6.649087,44.420971,0
1343,6.649213,44.420967,0
1344,6.649338,44.420963,0
1345,6.649463,44.420959,0
1346,6.649589,44.420955,0
1347,6.649714,44.420951,0
1348,6.649839,44.420947,0
1349,6.649965,44.420943,0
1350,6.65009,44.420939,0
1351,6.650215,44.420935,0
1352,6.650341,44.420931,0
1353,6.650466,44.420927,-1
1354,6.650592,44.420923,-1
1355,6.650717,44.420919,0
1356,6.650842,44.420915,0
1357,6.650968,44.420911,0
1358,6.651093,44.420907,0
1359,6.651218,44.420903,0
1360,6.651344,44.420899,0
1361,6.651469,44.420895,0
1362,6.651594,44.420891,0
1363,6.65172,44.420887,0
1364,6.651845,44.420883,0
1365,6.651971,44.420879,0
1366,6.652096,44.420875,0
1367,6.652221,44.420871,-1
1368,6.652347,44.420867,-1
1369,6.652472,44.420863,0
1370,6.652597,44.420859,0
1371,6.652723,44.420855,0
1372,6.652848,44.420851,0
1373,6.652973,44.420847,-1
1374,6.653099,44.420843,0
1375,6.653224,44.420839,0
1376,6.65335,44.420835,0
1377,6.653475,44.420831,0
1378,6.6536,44.420827,0
1379,6.653726,44.420823,0
1380,6.653851,44.420819,0
1381,6.653976,44.420815,0
1382,6.654102,44.420811,0
1383,6.654227,44.420807,0
1384,6.654352,44.420803,0
1385,6.654478,44.420799,0
1386,6.654603,44.420795,0
1387,6.654729,44.420791,0
1388,6.654854,44.420787,0
1389,6.654979,44.420783,0
1390,6.655105,44.420779,0
1391,6.65523,44.420775,0
1392,6.655355,44.420771,0
1393,6.655481,44.420767,0
1394,6.655606,44.420763,0
1395,6.655731,44.420759,0
1396,6.655857,44.420755,0
1397,6.655982,44.420751,0
1398,6.656108,44.420747,0
1399,6.656233,44.420743,0
1400,6.656358,44.420739,0
1401,6.656484,44.420734,0
1402,6.656609,44.42073,0
1403,6.656734,44.420726,0
1404,6.65686,44.420722,0
1405,6.656985,44.420718,0
1406,6.65711,44.420714,0
1407,6.657236,44.42071,0
1408,6.657361,44.420706,0
1409,6.657487,44.420702,0
1410,6.657612,44.420698,0
1411,6.657737,44.420694,0
1412,6.657863,44.42069,0
1413,6.657988,44.420686,0
1414,6.658113,44.420682,0
1415,6.658239,44.420678,0
1416,6.658364,44.420674,0
1417,6.658489,44.42067,0
1418,6.658615,44.420666,0
1419,6.65874,44.420662,0
1420,6.658866,44.420658,-1
1421,6.658991,44.420654,-1
1422,6.659116,44.42065,0
1423,6.659242,44.420646,0
1424,6.659367,44.420642,-1
1425,6.659492,44.420638,-1
1426,6.659618,44.420634,0
1427,6.659743,44.42063,0
1428,6.659868,44.420626,0
1429,6.659994,44.420622,0
1430,6.660119,44.420618,0
1431,6.660245,44.420614,0
1432,6.66037,44.42061,0
1433,6.660495,44.420606,0
1434,6.660621,44.420602,-1
1435,6.660746,44.420598,-1
1436,6.660871,44.420594,0
1437,6.660997,44.42059,0
1438,6.661122,44.420586,-1
1439,6.661247,44.420582,-1
1440,6.661373,44.420578,0
1441,6.661498,44.420574,0
1442,6.661624,44.42057,0
1443,6.661749,44.420566,0
1444,6.661874,44.420562,-1
1445,6.662,44.420558,-1
1446,6.662125,44.420554,-1
1447,6.66225,44.420549,-1
1448,6.662376,44.420545,0
1449,6.662501,44.420541,0
1450,6.662626,44.420537,0
1451,6.662752,44.420533,0
1452,6.662877,44.420529,0
1453,6.663003,44.420525,0
1454,6.663128,44.420521,-1
1455,6.663253,44.420517,-1
1456,6.663379,44.420513,-1
1457,6.663504,44.420509,-1
1458,6.663629,44.420505,-1
1459,6.663755,44.420501,0
1460,6.66388,44.420497,-1
1461,6.664005,44.420493,-1
1462,6.664131,44.420489,-1
1463,6.664256,44.420485,-1
1464,6.664382,44.420481,-1
1466,6.627895,44.421557,-1
1467,6.62802,44.421553,-1
1468,6.628145,44.421549,-1
1469,6.628271,44.421545,-1
1470,6.628396,44.421541,-1
1471,6.628521,44.421537,-1
1472,6.628647,44.421533,-1
1473,6.628772,44.421529,0
1474,6.628898,44.421525,0
1475,6.629023,44.421521,0
1476,6.629148,44.421517,0
1477,6.629274,44.421513,-1
1478,6.629399,44.421509,-1
1479,6.629524,44.421505,-1
1480,6.62965,44.421501,-1
1481,6.629775,44.421497,0
1482,6.6299,44.421493,0
1483,6.630026,44.42149,0
1484,6.630151,44.421486,0
1485,6.630277,44.421482,0
1486,6.630402,44.421478,0
1487,6.630527,44.421474,-1
1488,6.630653,44.42147,-1
1489,6.630778,44.421466,-1
1490,6.630903,44.421462,-1
1491,6.631029,44.421458,0
1492,6.631154,44.421454,0
1493,6.63128,44.42145,0
1494,6.631405,44.421446,0
1495,6.63153,44.421442,0
1496,6.631656,44.421438,0
1497,6.631781,44.421434,0
1498,6.631906,44.42143,0
1499,6.632032,44.421426,0
1500,6.632157,44.421422,0
1501,6.632282,44.421418,0
1502,6.632408,44.421414,0
1503,6.632533,44.42141,0
1504,6.632659,44.421406,0
1505,6.632784,44.421402,0
1506,6.632909,44.421398,-1
1507,6.633035,44.421394,0
1508,6.63316,44.42139,0
1509,6.633285,44.421386,0
1510,6.633411,44.421382,0
1511,6.633536,44.421378,0
1512,6.633662,44.421374,0
1513,6.633787,44.42137,0
1514,6.633912,44.421366,0
1515,6.634038,44.421362,0
1516,6.634163,44.421358,0
1517,6.634288,44.421354,0
1518,6.634414,44.42135,0
1519,6.634539,44.421346,0
1520,6.634664,44.421342,0
1521,6.63479,44.421338,0
1522,6.634915,44.421334,0
1523,6.635041,44.42133,0
1524,6.635166,44.421326,0
1525,6.635291,44.421322,0
1526,6.635417,44.421318,0
1527,6.635542,44.421314,0
1528,6.635667,44.42131,0
1529,6.635793,44.421306,0
1530,6.635918,44.421302,0
1531,6.636044,44.421298,0
1532,6.636169,44.421294,-1
1533,6.636294,44.42129,-1
1534,6.63642,44.421286,0
1535,6.636545,44.421282,0
1536,6.63667,44.421278,0
1537,6.636796,44.421274,0
1538,6.636921,44.42127,0
1539,6.637046,44.421266,0
1540,6.637172,44.421262,0
1541,6.637297,44.421258,0
1542,6.637423,44.421254,0
1543,6.637548,44.42125,0
1544,6.637673,44.421246,0
1545,6.637799,44.421242,-1
1546,6.637924,44.421238,-1
1547,6.638049,44.421234,0
1548,6.638175,44.42123,0
1549,6.6383,44.421226,0
1550,6.638425,44.421222,0
1551,6.638551,44.421218,0
1552,6.638676,44.421214,-1
1553,6.638802,44.42121,-1
1554,6.638927,44.421206,-1
1555,6.639052,44.421202,-1
1556,6.639178,44.421198,0
1557,6.639303,44.421194,0
1558,6.639428,44.42119,0
1559,6.639554,44.421186,0
1560,6.639679,44.421182,0
1561,6.639805,44.421178,0
1562,6.63993,44.421174,0
1563,6.640055,44.42117,0
1564,6.640181,44.421166,0
1565,6.640306,44.421162,0
1566,6.640431,44.421158,0
1567,6.640557,44.421154,0
1568,6.640682,44.42115,0
1569,6.640807,44.421146,0
1570,6.640933,44.421142,0
1571,6.641058,44.421138,0
1572,6.641184,44.421134,-1
1573,6.641309,44.42113,-1
1574,6.641434,44.421126,-1
1575,6.64156,44.421122,-1
1576,6.641685,44.421118,0
1577,6.64181,44.421114,0
1578,6.641936,44.42111,0
1579,6.642061,44.421106,0
1580,6.642186,44.421102,0
1581,6.642312,44.421098,0
1582,6.642437,44.421094,0
1583,6.642563,44.42109,0
1584,6.642688,44.421086,0
1585,6.642813,44.421082,0
1586,6.642939,44.421078,0
1587,6.643064,44.421074,0
1588,6.643189,44.42107,0
1589,6.643315,44.421066,0
1590,6.64344,44.421062,0
1591,6.643566,44.421058,0
1592,6.643691,44.421054,0
1593,6.643816,44.42105,0
1594,6.643942,44.421046,0
1595,6.644067,44.421042,0
1596,6.644192,44.421038,0
1597,6.644318,44.421034,0
1598,6.644443,44.42103,0
1599,6.644568,44.421026,0
1600,6.644694,44.421022,0
1601,6.644819,44.421018,0
1602,6.644945,44.421014,0
1603,6.64507,44.42101,0
1604,6.645195,44.421006,0
1605,6.645321,44.421002,0
1606,6.645446,44.420998,0
1607,6.645571,44.420994,0
1608,6.645697,44.42099,0
1609,6.645822,44.420986,0
1610,6.645947,44.420982,0
1611,6.646073,44.420978,0
1612,6.646198,44.420974,0
1613,6.646324,44.42097,0
1614,6.646449,44.420966,0
1615,6.646574,44.420962,0
1616,6.6467,44.420958,0
1617,6.646825,44.420954,0
1618,6.64695,44.42095,0
1619,6.647076,44.420946,0
1620,6.647201,44.420942,0
1621,6.647326,44.420938,0
1622,6.647452,44.420934,0
1623,6.647577,44.42093,0
1624,6.647703,44.420926,0
1625,6.647828,44.420922,0
1626,6.647953,44.420918,0
1627,6.648079,44.420914,0
1628,6.648204,44.42091,0
1629,6.648329,44.420906,0
1630,6.648455,44.420902,0
1631,6.64858,44.420898,0
1632,6.648705,44.420894,0
1633,6.648831,44.42089,0
1634,6.648956,44.420886,0
1635,6.649082,44.420881,0
1636,6.649207,44.420877,0
1637,6.649332,44.420873,0
1638,6.649458,44.420869,0
1639,6.649583,44.420865,0
1640,6.649708,44.420861,0
1641,6.649834,44.420857,0
1642,6.649959,44.420853,0
1643,6.650085,44.420849,0
1644,6.65021,44.420845,0
1645,6.650335,44.420841,0
1646,6.650461,44.420837,0
1647,6.650586,44.420833,0
1648,6.650711,44.420829,0
1649,6.650837,44.420825,0
1650,6.650962,44.420821,0
1651,6.651087,44.420817,0
1652,6.651213,44.420813,0
1653,6.651338,44.420809,0
1654,6.651464,44.420805,0
1655,6.651589,44.420801,0
1656,6.651714,44.420797,0
1657,6.65184,44.420793,0
1658,6.651965,44.420789,0
1659,6.65209,44.420785,0
1660,6.652216,44.420781,0
1661,6.652341,44.420777,0
1662,6.652466,44.420773,0
1663,6.652592,44.420769,0
1664,6.652717,44.420765,0
1665,6.652843,44.420761,0
1666,6.652968,44.420757,0
1667,6.653093,44.420753,0
1668,6.653219,44.420749,0
1669,6.653344,44.420745,0
1670,6.653469,44.420741,0
1671,6.653595,44.420737,0
1672,6.65372,44.420733,0
1673,6.653845,44.420729,0
1674,6.653971,44.420725,0
1675,6.654096,44.420721,0
1676,6.654222,44.420717,0
1677,6.654347,44.420713,0
1678,6.654472,44.420709,0
1679,6.654598,44.420705,0
1680,6.654723,44.420701,0
1681,6.654848,44.420697,0
1682,6.654974,44.420693,0
1683,6.655099,44.420689,0
1684,6.655224,44.420685,0
1685,6.65535,44.420681,0
1686,6.655475,44.420677,0
1687,6.655601,44.420673,0
1688,6.655726,44.420669,0
1689,6.655851,44.420665,0
1690,6.655977,44.420661,0
1691,6.656102,44.420657,0
1692,6.656227,44.420653,0
1693,6.656353,44.420649,0
1694,6.656478,44.420645,0
1695,6.656603,44.420641,0
1696,6.656729,44.420637,0
1697,6.656854,44.420633,0
1698,6.65698,44.420629,0
1699,6.657105,44.420625,-1
1700,6.65723,44.420621,-1
1701,6.657356,44.420617,0
1702,6.657481,44.420612,0
1703,6.657606,44.420608,0
1704,6.657732,44.420604,0
1705,6.657857,44.4206,0
1706,6.657982,44.420596,0
1707,6.658108,44.420592,0
1708,6.658233,44.420588,0
1709,6.658359,44.420584,0
1710,6.658484,44.42058,0
1711,6.658609,44.420576,0
1712,6.658735,44.420572,0
1713,6.65886,44.420568,0
1714,6.658985,44.420564,0
1715,6.659111,44.42056,0
1716,6.659236,44.420556,0
1717,6.659361,44.420552,0
1718,6.659487,44.420548,0
1719,6.659612,44.420544,0
1720,6.659738,44.42054,0
1721,6.659863,44.420536,0
1722,6.659988,44.420532,0
1723,6.660114,44.420528,-1
1724,6.660239,44.420524,-1
1725,6.660364,44.42052,0
1726,6.66049,44.420516,0
1727,6.660615,44.420512,0
1728,6.66074,44.420508,0
1729,6.660866,44.420504,0
1730,6.660991,44.4205,0
1731,6.661116,44.420496,0
1732,6.661242,44.420492,0
1733,6.661367,44.420488,0
1734,6.661493,44.420484,0
1735,6.661618,44.42048,0
1736,6.661743,44.420476,0
1737,6.661869,44.420472,0
1738,6.661994,44.420468,0
1739,6.662119,44.420464,0
1740,6.662245,44.42046,0
1741,6.66237,44.420456,0
1742,6.662495,44.420452,0
1743,6.662621,44.420448,0
1744,6.662746,44.420444,0
1745,6.662872,44.42044,-1
1746,6.662997,44.420435,-1
1747,6.663122,44.420431,0
1748,6.663248,44.420427,0
1749,6.663373,44.420423,0
1750,6.663498,44.420419,0
1751,6.663624,44.420415,0
1752,6.663749,44.420411,0
1753,6.663874,44.420407,0
1754,6.664,44.420403,0
1755,6.664125,44.420399,0
1756,6.664251,44.420395,0
1757,6.664376,44.420391,0
1759,6.627889,44.421467,0
1760,6.628014,44.421463,0
1761,6.62814,44.421459,0
1762,6.628265,44.421456,0
1763,6.62839,44.421452,0
1764,6.628516,44.421448,0
1765,6.628641,44.421444,0
1766,6.628767,44.42144,0
1767,6.628892,44.421436,0
1768,6.629017,44.421432,-1
1769,6.629143,44.421428,-1
1770,6.629268,44.421424,0
1771,6.629393,44.42142,0
1772,6.629519,44.421416,0
1773,6.629644,44.421412,0
1774,6.62977,44.421408,0
1775,6.629895,44.421404,0
1776,6.63002,44.4214,0
1777,6.630146,44.421396,0
1778,6.630271,44.421392,0
1779,6.630396,44.421388,0
1780,6.630522,44.421384,0
1781,6.630647,44.42138,0
1782,6.630772,44.421376,0
1783,6.630898,44.421372,0
1784,6.631023,44.421368,0
1785,6.631149,44.421364,0
1786,6.631274,44.42136,0
1787,6.631399,44.421356,0
1788,6.631525,44.421352,0
1789,6.63165,44.421348,0
1790,6.631775,44.421344,0
1791,6.631901,44.42134,0
1792,6.632026,44.421336,0
1793,6.632152,44.421332,0
1794,6.632277,44.421328,0
1795,6.632402,44.421324,0
1796,6.632528,44.42132,0
1797,6.632653,44.421316,0
1798,6.632778,44.421312,0
1799,6.632904,44.421308,0
1800,6.633029,44.421304,0
1801,6.633154,44.4213,0
1802,6.63328,44.421296,0
1803,6.633405,44.421292,0
1804,6.633531,44.421288,0
1805,6.633656,44.421284,0
1806,6.633781,44.42128,0
1807,6.633907,44.421276,0
1808,6.634032,44.421272,0
1809,6.634157,44.421268,0
1810,6.634283,44.421264,0
1811,6.634408,44.42126,0
1812,6.634534,44.421256,0
1813,6.634659,44.421252,0
1814,6.634784,44.421248,0
1815,6.63491,44.421244,0
1816,6.635035,44.42124,0
1817,6.63516,44.421236,0
1818,6.635286,44.421232,0
1819,6.635411,44.421228,0
1820,6.635536,44.421224,0
1821,6.635662,44.42122,0
1822,6.635787,44.421216,0
1823,6.635913,44.421212,0
1824,6.636038,44.421208,0
1825,6.636163,44.421204,0
1826,6.636289,44.4212,0
1827,6.636414,44.421196,0
1828,6.636539,44.421192,-1
1829,6.636665,44.421188,0
1830,6.63679,44.421184,0
1831,6.636915,44.42118,0
1832,6.637041,44.421176,0
1833,6.637166,44.421172,0
1834,6.637292,44.421168,0
1835,6.637417,44.421164,0
1836,6.637542,44.42116,0
1837,6.637668,44.421156,0
1838,6.637793,44.421152,0
1839,6.637918,44.421148,0
1840,6.638044,44.421144,0
1841,6.638169,44.42114,0
1842,6.638295,44.421136,0
1843,6.63842,44.421132,0
1844,6.638545,44.421128,0
1845,6.638671,44.421124,0
1846,6.638796,44.42112,0
1847,6.638921,44.421116,0
1848,6.639047,44.421112,-1
1849,6.639172,44.421108,0
1850,6.639297,44.421104,0
1851,6.639423,44.4211,0
1852,6.639548,44.421096,0
1853,6.639674,44.421092,-1
1854,6.639799,44.421088,0
1855,6.639924,44.421084,0
1856,6.64005,44.42108,0
1857,6.640175,44.421076,0
1858,6.6403,44.421072,0
1859,6.640426,44.421068,0
1860,6.640551,44.421064,0
1861,6.640677,44.42106,0
1862,6.640802,44.421056,0
1863,6.640927,44.421052,0
1864,6.641053,44.421048,0
1865,6.641178,44.421044,0
1866,6.641303,44.42104,0
1867,6.641429,44.421036,0
1868,6.641554,44.421032,0
1869,6.641679,44.421028,0
1870,6.641805,44.421024,0
1871,6.64193,44.42102,0
1872,6.642056,44.421016,0
1873,6.642181,44.421012,0
1874,6.642306,44.421008,0
1875,6.642432,44.421004,0
1876,6.642557,44.421,0
1877,6.642682,44.420996,0
1878,6.642808,44.420992,0
1879,6.642933,44.420988,0
1880,6.643058,44.420984,-1
1881,6.643184,44.42098,-1
1882,6.643309,44.420976,0
1883,6.643435,44.420972,0
1884,6.64356,44.420968,0
1885,6.643685,44.420964,0
1886,6.643811,44.42096,0
1887,6.643936,44.420956,0
1888,6.644061,44.420952,0
1889,6.644187,44.420948,0
1890,6.644312,44.420944,0
1891,6.644437,44.42094,0
1892,6.644563,44.420936,0
1893,6.644688,44.420932,0
1894,6.644814,44.420928,0
1895,6.644939,44.420924,0
1896,6.645064,44.42092,0
1897,6.64519,44.420916,0
1898,6.645315,44.420912,0
1899,6.64544,44.420908,0
1900,6.645566,44.420904,0
1901,6.645691,44.4209,0
1902,6.645817,44.420896,0
1903,6.645942,44.420892,0
1904,6.646067,44.420888,0
1905,6.646193,44.420884,0
1906,6.646318,44.42088,-1
1907,6.646443,44.420876,0
1908,6.646569,44.420872,0
1909,6.646694,44.420868,-1
1910,6.646819,44.420864,-1
1911,6.646945,44.42086,0
1912,6.64707,44.420856,0
1913,6.647196,44.420852,0
1914,6.647321,44.420848,0
1915,6.647446,44.420844,0
1916,6.647572,44.42084,-1
1917,6.647697,44.420836,-1
1918,6.647822,44.420832,0
1919,6.647948,44.420828,0
1920,6.648073,44.420824,0
1921,6.648198,44.42082,0
1922,6.648324,44.420816,0
1923,6.648449,44.420812,0
1924,6.648575,44.420808,0
1925,6.6487,44.420804,0
1926,6.648825,44.4208,0
1927,6.648951,44.420796,0
1928,6.649076,44.420792,0
1929,6.649201,44.420788,0
